D: 2178000000|E: 128| NL: 5| N: 983040| L(N,D): 3.3905| O(1e4): 0.285|True|135979263|16.017
D: 2178000000|E: 128| NL: 6| N: 1179648| L(N,D): 3.3358| O(1e4): 0.330|True|155620500|13.996
D: 2178000000|E: 128| NL: 7| N: 1376256| L(N,D): 3.2901| O(1e4): 0.373|True|174424477|12.487
D: 2178000000|E: 128| NL: 8| N: 1572864| L(N,D): 3.2511| O(1e4): 0.416|True|192540223|11.312
D: 2178000000|E: 128| NL: 9| N: 1769472| L(N,D): 3.2170| O(1e4): 0.457|True|210074983|10.368
D: 2178000000|E: 128| NL: 10| N: 1966080| L(N,D): 3.1869| O(1e4): 0.497|True|227109280|9.590
D: 2178000000|E: 128| NL: 11| N: 2162688| L(N,D): 3.1598| O(1e4): 0.536|True|243705577|8.937
D: 2178000000|E: 128| NL: 12| N: 2359296| L(N,D): 3.1353| O(1e4): 0.575|True|259913599|8.380
D: 2178000000|E: 128| NL: 13| N: 2555904| L(N,D): 3.1130| O(1e4): 0.613|True|275773773|7.898
D: 2178000000|E: 128| NL: 14| N: 2752512| L(N,D): 3.0924| O(1e4): 0.650|True|291319548|7.476
D: 2178000000|E: 128| NL: 15| N: 2949120| L(N,D): 3.0734| O(1e4): 0.687|True|306579006|7.104
D: 2178000000|E: 128| NL: 16| N: 3145728| L(N,D): 3.0558| O(1e4): 0.724|True|321576029|6.773
D: 2178000000|E: 128| NL: 17| N: 3342336| L(N,D): 3.0393| O(1e4): 0.760|True|336331143|6.476
D: 2178000000|E: 128| NL: 18| N: 3538944| L(N,D): 3.0238| O(1e4): 0.795|True|350862162|6.208
D: 2178000000|E: 128| NL: 19| N: 3735552| L(N,D): 3.0092| O(1e4): 0.830|True|365184676|5.964
D: 2178000000|E: 128| NL: 20| N: 3932160| L(N,D): 2.9955| O(1e4): 0.865|True|379312433|5.742
D: 2178000000|E: 128| NL: 21| N: 4128768| L(N,D): 2.9825| O(1e4): 0.899|True|393257631|5.538
D: 2178000000|E: 128| NL: 22| N: 4325376| L(N,D): 2.9702| O(1e4): 0.933|True|407031167|5.351
D: 2178000000|E: 128| NL: 23| N: 4521984| L(N,D): 2.9584| O(1e4): 0.967|True|420642819|5.178
D: 2178000000|E: 128| NL: 24| N: 4718592| L(N,D): 2.9473| O(1e4): 1.001|True|434101413|5.017
D: 2178000000|E: 128| NL: 25| N: 4915200| L(N,D): 2.9366| O(1e4): 1.034|True|447414946|4.868
D: 2178000000|E: 128| NL: 26| N: 5111808| L(N,D): 2.9264| O(1e4): 1.067|True|460590693|4.729
D: 2178000000|E: 128| NL: 27| N: 5308416| L(N,D): 2.9166| O(1e4): 1.100|True|473635304|4.598
D: 2178000000|E: 128| NL: 28| N: 5505024| L(N,D): 2.9072| O(1e4): 1.132|True|486554870|4.476
D: 2178000000|E: 128| NL: 29| N: 5701632| L(N,D): 2.8981| O(1e4): 1.164|True|499354996|4.362
D: 2178000000|E: 128| NL: 30| N: 5898240| L(N,D): 2.8894| O(1e4): 1.196|True|512040850|4.254
D: 2178000000|E: 256| NL: 4| N: 3145728| L(N,D): 3.0558| O(1e4): 0.724|True|321576029|6.773
D: 2178000000|E: 256| NL: 5| N: 3932160| L(N,D): 2.9955| O(1e4): 0.865|True|379312433|5.742
D: 2178000000|E: 256| NL: 6| N: 4718592| L(N,D): 2.9473| O(1e4): 1.001|True|434101413|5.017
D: 2178000000|E: 256| NL: 7| N: 5505024| L(N,D): 2.9072| O(1e4): 1.132|True|486554870|4.476
D: 2178000000|E: 256| NL: 8| N: 6291456| L(N,D): 2.8730| O(1e4): 1.260|True|537088514|4.055
D: 2178000000|E: 256| NL: 9| N: 7077888| L(N,D): 2.8432| O(1e4): 1.384|True|586001505|3.717
D: 2178000000|E: 256| NL: 10| N: 7864320| L(N,D): 2.8169| O(1e4): 1.506|True|633518461|3.438
D: 2178000000|E: 256| NL: 11| N: 8650752| L(N,D): 2.7934| O(1e4): 1.625|True|679813621|3.204
D: 2178000000|E: 256| NL: 12| N: 9437184| L(N,D): 2.7721| O(1e4): 1.742|True|725025693|3.004
D: 2178000000|E: 256| NL: 13| N: 10223616| L(N,D): 2.7528| O(1e4): 1.857|True|769267448|2.831
D: 2178000000|E: 256| NL: 14| N: 11010048| L(N,D): 2.7351| O(1e4): 1.971|True|812632189|2.680
D: 2178000000|E: 256| NL: 15| N: 11796480| L(N,D): 2.7187| O(1e4): 2.083|True|855198256|2.547
D: 2178000000|E: 256| NL: 16| N: 12582912| L(N,D): 2.7035| O(1e4): 2.193|True|897032260|2.428
D: 2178000000|E: 256| NL: 17| N: 13369344| L(N,D): 2.6894| O(1e4): 2.302|True|938191463|2.321
D: 2178000000|E: 256| NL: 18| N: 14155776| L(N,D): 2.6761| O(1e4): 2.410|True|978725556|2.225
D: 2178000000|E: 256| NL: 19| N: 14942208| L(N,D): 2.6637| O(1e4): 2.516|True|1018678030|2.138
D: 2178000000|E: 256| NL: 20| N: 15728640| L(N,D): 2.6520| O(1e4): 2.622|True|1058087227|2.058
D: 2178000000|E: 256| NL: 21| N: 16515072| L(N,D): 2.6410| O(1e4): 2.726|True|1096987182|1.985
D: 2178000000|E: 256| NL: 22| N: 17301504| L(N,D): 2.6305| O(1e4): 2.829|True|1135408284|1.918
D: 2178000000|E: 256| NL: 23| N: 18087936| L(N,D): 2.6206| O(1e4): 2.932|True|1173377817|1.856
D: 2178000000|E: 256| NL: 24| N: 18874368| L(N,D): 2.6112| O(1e4): 3.033|True|1210920395|1.799
D: 2178000000|E: 256| NL: 25| N: 19660800| L(N,D): 2.6022| O(1e4): 3.134|True|1248058324|1.745
D: 2178000000|E: 256| NL: 26| N: 20447232| L(N,D): 2.5936| O(1e4): 3.234|True|1284811906|1.695
D: 2178000000|E: 256| NL: 27| N: 21233664| L(N,D): 2.5853| O(1e4): 3.333|True|1321199682|1.649
D: 2178000000|E: 256| NL: 28| N: 22020096| L(N,D): 2.5775| O(1e4): 3.431|True|1357238649|1.605
D: 2178000000|E: 256| NL: 29| N: 22806528| L(N,D): 2.5699| O(1e4): 3.529|True|1392944437|1.564
D: 2178000000|E: 256| NL: 30| N: 23592960| L(N,D): 2.5626| O(1e4): 3.626|True|1428331465|1.525
D: 2178000000|E: 384| NL: 4| N: 7077888| L(N,D): 2.8432| O(1e4): 1.384|True|586001505|3.717
D: 2178000000|E: 384| NL: 5| N: 8847360| L(N,D): 2.7879| O(1e4): 1.655|True|691213388|3.151
D: 2178000000|E: 384| NL: 6| N: 10616832| L(N,D): 2.7437| O(1e4): 1.914|True|791054241|2.753
